age,workclass,education-num,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,us-native,income
19,Private,9,Never-married,Other-service,White,Female,0,0,40,1,0
35,Private,9,Married-civ-spouse,Other-service,White,Female,0,0,40,1,1
27,Private,13,Never-married,Craft-repair,White,Male,0,0,50,1,0
46,Self-emp-not-inc,12,Separated,Craft-repair,White,Male,0,0,40,1,0
34,Private,9,Never-married,Other-service,White,Female,0,0,35,1,0
44,Private,10,Married-civ-spouse,Tech-support,White,Male,0,0,40,1,0
45,Private,10,Divorced,Handlers-cleaners,White,Female,0,0,40,1,0
25,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,55,1,1
52,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,1,1
20,Private,10,Never-married,Handlers-cleaners,White,Male,0,0,40,1,0
28,Private,10,Never-married,Other-service,White,Female,0,0,40,1,0
50,State-gov,13,Married-civ-spouse,Protective-serv,White,Male,0,0,40,1,1
34,Private,11,Divorced,Tech-support,White,Female,0,0,64,1,0
28,Private,4,Married-civ-spouse,Handlers-cleaners,Other,Male,0,2179,40,0,0
41,Private,14,Married-civ-spouse,Exec-managerial,White,Male,0,1977,65,1,1
28,Private,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,1,0
46,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,0,0,25,1,0
32,Private,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,1,0
41,Local-gov,10,Divorced,Other-service,Black,Female,0,0,24,1,0
24,Private,9,Never-married,Handlers-cleaners,Black,Female,0,0,40,1,0
33,Private,10,Divorced,Exec-managerial,White,Female,0,0,40,1,0
46,Private,16,Married-civ-spouse,Exec-managerial,White,Male,15024,0,60,1,1
31,State-gov,10,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,1,0
35,Private,8,Divorced,Craft-repair,White,Male,0,0,50,1,1
52,Private,2,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,0,0
30,Private,7,Never-married,Other-service,White,Female,0,0,19,1,0
34,Local-gov,7,Separated,Machine-op-inspct,Black,Male,0,0,40,1,0
34,State-gov,9,Divorced,Transport-moving,White,Female,0,0,40,1,0
20,Private,10,Married-civ-spouse,Sales,White,Male,0,0,30,1,0
17,Private,7,Never-married,Handlers-cleaners,White,Male,2176,0,18,1,0
32,State-gov,13,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,1,1
29,Private,9,Divorced,Farming-fishing,White,Male,0,0,40,1,0
33,Private,6,Never-married,Craft-repair,White,Female,0,0,35,1,0
25,Private,9,Married-civ-spouse,Transport-moving,White,Male,0,0,60,1,0
36,Federal-gov,14,Never-married,Prof-specialty,White,Male,0,1408,40,1,0
23,Private,9,Never-married,Handlers-cleaners,White,Male,0,0,72,0,0
63,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,1
47,Local-gov,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,0
40,Self-emp-not-inc,13,Married-spouse-absent,Prof-specialty,White,Female,2174,0,40,1,0
30,Private,12,Married-civ-spouse,Other-service,White,Female,0,0,25,1,1
27,Private,10,Never-married,Craft-repair,Asian-Pac-Islander,Male,0,1980,40,0,0
33,Private,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,1,1
34,Local-gov,9,Never-married,Farming-fishing,Black,Male,594,0,60,1,0
34,Local-gov,10,Never-married,Protective-serv,White,Female,0,0,40,1,0
23,Private,10,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,1,0
42,Local-gov,10,Married-civ-spouse,Adm-clerical,White,Female,0,0,40,1,0
29,Private,13,Never-married,Prof-specialty,White,Male,0,0,40,1,0
45,Private,9,Divorced,Adm-clerical,White,Female,0,0,28,1,0
24,Federal-gov,9,Never-married,Armed-Forces,White,Male,0,0,40,1,0
44,Private,10,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,1
27,Private,5,Never-married,Craft-repair,White,Male,0,0,40,0,0
20,Private,10,Never-married,Sales,White,Male,0,0,35,1,0
44,Private,9,Widowed,Exec-managerial,Black,Female,0,0,40,1,0
51,Private,9,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Male,0,0,40,1,0
20,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,1,0
19,Private,9,Never-married,Machine-op-inspct,Black,Female,0,0,40,1,0
45,Self-emp-inc,10,Married-civ-spouse,Craft-repair,White,Male,0,0,55,1,1
60,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
44,Self-emp-not-inc,9,Married-civ-spouse,Sales,White,Female,0,0,40,1,1
40,Private,11,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,0,0,40,1,1
30,Private,9,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,1,0
38,Private,10,Married-civ-spouse,Transport-moving,Black,Male,0,0,50,1,0
23,Private,9,Married-civ-spouse,Transport-moving,White,Male,0,0,60,1,0
44,Private,12,Never-married,Farming-fishing,White,Male,0,0,40,1,0
54,Local-gov,9,Married-civ-spouse,Transport-moving,Black,Male,0,0,40,1,0
32,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,1,0
50,Private,2,Married-spouse-absent,Craft-repair,White,Male,0,0,40,1,0
24,Private,13,Never-married,Tech-support,White,Female,0,0,20,1,0
37,Private,9,Married-civ-spouse,Adm-clerical,White,Female,0,0,60,1,0
52,Private,9,Divorced,Transport-moving,White,Male,0,0,40,1,0
38,Private,10,Married-civ-spouse,Transport-moving,White,Male,0,0,40,1,0
49,Private,14,Married-civ-spouse,Exec-managerial,White,Male,0,1977,45,1,1
30,Private,13,Married-civ-spouse,Tech-support,White,Female,0,0,16,1,1
60,Private,10,Never-married,Prof-specialty,White,Male,0,0,40,1,1
35,Private,9,Never-married,Craft-repair,White,Male,0,0,40,1,0
30,Private,9,Never-married,Transport-moving,White,Male,0,0,60,1,0
67,Private,11,Divorced,Other-service,White,Female,0,0,24,1,0
46,Private,13,Never-married,Craft-repair,White,Female,0,0,40,1,0
17,Private,5,Never-married,Other-service,White,Male,0,0,6,1,0
22,Private,10,Never-married,Handlers-cleaners,White,Male,0,0,30,1,0
27,Private,6,Never-married,Other-service,White,Male,0,0,40,1,0
23,Private,9,Never-married,Other-service,White,Female,0,0,35,1,0
33,Private,12,Married-civ-spouse,Craft-repair,White,Male,0,0,45,0,0
43,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,White,Male,0,0,20,1,0
28,State-gov,13,Never-married,Prof-specialty,White,Male,0,0,20,1,0
41,Private,9,Married-spouse-absent,Craft-repair,White,Female,0,0,40,1,0
25,Private,10,Married-spouse-absent,Adm-clerical,Black,Female,0,0,20,1,0
59,Local-gov,9,Married-civ-spouse,Transport-moving,White,Male,0,0,45,1,0
45,Local-gov,13,Divorced,Prof-specialty,White,Female,0,0,40,1,0
38,Private,13,Married-civ-spouse,Sales,White,Male,15024,0,60,1,1
40,Private,9,Never-married,Other-service,White,Female,0,0,35,1,0
46,Federal-gov,9,Divorced,Adm-clerical,White,Male,0,0,40,1,0
35,Private,12,Never-married,Exec-managerial,White,Female,0,0,60,1,0
34,Private,9,Divorced,Prof-specialty,White,Female,0,0,25,1,0
33,Private,13,Never-married,Craft-repair,White,Male,0,0,20,1,0
41,Private,9,Divorced,Adm-clerical,White,Female,0,0,36,1,0
20,Private,10,Never-married,Machine-op-inspct,White,Male,0,0,40,1,0
23,Private,3,Never-married,Other-service,White,Male,0,0,40,0,0
26,Private,10,Never-married,Prof-specialty,White,Female,0,0,35,1,0
23,Local-gov,9,Never-married,Farming-fishing,White,Male,0,0,40,0,0
62,Local-gov,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,1,0
52,Private,10,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,1,0
58,Private,10,Divorced,Other-service,White,Female,0,0,42,0,0
25,Private,13,Never-married,Sales,White,Female,0,0,40,1,0
24,Private,13,Never-married,Exec-managerial,Black,Male,0,0,40,1,0
19,Private,10,Never-married,Protective-serv,White,Male,0,0,8,1,0
43,Private,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,0
47,Local-gov,9,Separated,Adm-clerical,Black,Female,0,0,40,1,0
39,Private,9,Divorced,Other-service,White,Female,0,0,40,1,0
49,Private,11,Married-spouse-absent,Handlers-cleaners,White,Male,0,1380,42,1,0
32,Private,11,Never-married,Craft-repair,White,Male,0,0,45,1,0
34,Private,10,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,1,1
28,Private,9,Divorced,Craft-repair,White,Male,0,0,45,1,0
25,Private,10,Never-married,Adm-clerical,Amer-Indian-Eskimo,Female,0,0,20,1,0
34,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,1,1
38,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,White,Male,15024,0,80,1,1
50,Private,9,Married-civ-spouse,Exec-managerial,White,Male,7688,0,50,1,1
24,Local-gov,10,Divorced,Handlers-cleaners,Black,Male,0,0,50,1,0
37,Local-gov,10,Married-civ-spouse,Tech-support,White,Male,0,0,45,1,1
44,Private,10,Divorced,Machine-op-inspct,White,Male,0,0,58,1,1
28,Private,10,Married-civ-spouse,Sales,White,Female,0,0,40,1,0
42,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,1
74,Private,10,Divorced,Adm-clerical,White,Female,0,0,9,1,0
38,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,0,0,50,1,0
44,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,0
44,Private,7,Divorced,Machine-op-inspct,Other,Female,0,0,46,0,0
26,Private,9,Never-married,Machine-op-inspct,White,Male,0,0,40,1,0
36,Private,9,Married-civ-spouse,Other-service,Black,Male,0,0,40,1,0
41,Private,12,Married-civ-spouse,Exec-managerial,White,Female,0,0,50,1,1
67,Private,15,Married-civ-spouse,Prof-specialty,White,Male,20051,0,48,1,1
39,Local-gov,8,Married-civ-spouse,Tech-support,White,Male,0,0,50,1,0
57,Private,2,Widowed,Priv-house-serv,Black,Female,0,0,30,1,0
29,Private,11,Separated,Craft-repair,White,Male,0,0,40,1,0
31,Self-emp-inc,13,Never-married,Farming-fishing,White,Female,0,0,45,1,0
44,Private,10,Married-civ-spouse,Transport-moving,White,Male,0,0,40,1,0
29,Private,16,Never-married,Prof-specialty,White,Male,0,0,40,1,0
30,Private,10,Never-married,Handlers-cleaners,White,Female,0,0,40,1,0
27,Private,9,Never-married,Transport-moving,White,Male,0,0,40,1,0
27,Private,10,Married-civ-spouse,Sales,White,Male,0,0,50,1,0
32,Private,9,Never-married,Handlers-cleaners,White,Female,0,0,45,1,0
58,Private,6,Married-civ-spouse,Other-service,White,Female,0,0,8,1,0
35,Local-gov,10,Married-civ-spouse,Protective-serv,White,Male,0,0,40,1,0
21,Private,9,Never-married,Handlers-cleaners,White,Male,0,0,36,1,0
28,Private,10,Never-married,Craft-repair,White,Male,0,0,40,1,0
46,Self-emp-not-inc,10,Divorced,Exec-managerial,White,Male,0,0,50,1,0
36,Self-emp-not-inc,9,Separated,Other-service,White,Female,0,0,40,1,0
72,Private,7,Widowed,Adm-clerical,White,Female,0,0,40,1,0
35,Private,9,Married-civ-spouse,Machine-op-inspct,Black,Female,0,0,40,1,0
33,Federal-gov,11,Divorced,Craft-repair,Black,Female,0,0,40,1,1
69,Private,7,Never-married,Machine-op-inspct,White,Female,0,0,40,1,0
35,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,1,0
34,Private,9,Married-civ-spouse,Tech-support,White,Female,0,0,32,1,0
30,Private,7,Married-civ-spouse,Other-service,White,Male,0,0,40,0,0
28,Private,13,Never-married,Transport-moving,White,Male,0,0,55,1,0
54,Private,13,Married-civ-spouse,Sales,White,Male,0,0,35,1,1
47,Private,10,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,1,1
24,Private,9,Never-married,Handlers-cleaners,Black,Female,0,0,40,1,0
52,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,60,1,1
20,Private,9,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Male,0,0,48,1,0
43,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,White,Male,5013,0,45,1,0
45,Private,4,Separated,Other-service,White,Female,0,0,40,0,0
29,Self-emp-not-inc,9,Separated,Craft-repair,White,Male,0,0,35,1,0
47,Private,14,Divorced,Exec-managerial,White,Male,0,0,42,1,0
24,Private,9,Never-married,Craft-repair,White,Male,0,0,40,1,0
51,Private,9,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,0
17,Private,7,Never-married,Sales,White,Male,0,0,12,1,0
37,Private,11,Married-civ-spouse,Craft-repair,White,Male,0,1977,40,1,1
27,Private,16,Never-married,Prof-specialty,White,Female,0,0,70,1,0
29,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,1
36,Self-emp-not-inc,12,Divorced,Sales,White,Female,0,0,35,1,0
58,Local-gov,13,Never-married,Prof-specialty,White,Female,0,0,40,1,0
26,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,White,Male,0,0,45,1,0
57,Private,9,Married-civ-spouse,Sales,White,Male,0,0,40,1,1
59,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
27,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,1,0
31,Self-emp-not-inc,13,Never-married,Tech-support,White,Male,0,0,40,1,0
21,Private,10,Never-married,Sales,White,Female,0,0,24,1,0
29,Private,10,Never-married,Adm-clerical,White,Male,0,0,60,1,0
18,Private,7,Never-married,Other-service,White,Male,0,0,40,1,0
52,Private,6,Married-civ-spouse,Craft-repair,White,Male,0,1887,47,1,1
57,Self-emp-inc,13,Divorced,Prof-specialty,White,Male,0,0,80,1,0
60,Private,4,Never-married,Transport-moving,White,Male,0,0,48,1,1
31,Private,13,Married-civ-spouse,Prof-specialty,White,Male,7688,0,40,0,1
23,Private,13,Never-married,Adm-clerical,White,Female,0,0,40,1,0
27,Private,9,Never-married,Sales,White,Male,0,0,40,1,0
42,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,White,Male,0,1902,50,1,1
25,Private,10,Never-married,Tech-support,White,Male,2174,0,40,1,0
49,Private,13,Never-married,Prof-specialty,White,Female,0,0,45,1,0
32,Private,13,Never-married,Tech-support,White,Male,0,0,40,1,0
19,Private,10,Never-married,Adm-clerical,White,Male,0,0,28,1,0
60,Private,4,Divorced,Other-service,White,Female,0,0,40,1,0
42,Local-gov,5,Married-civ-spouse,Other-service,White,Male,0,0,40,1,0
35,Self-emp-not-inc,12,Never-married,Farming-fishing,White,Male,0,0,40,1,0
48,Private,9,Never-married,Adm-clerical,Black,Female,0,0,37,1,0
51,Private,14,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
29,Private,9,Never-married,Craft-repair,Amer-Indian-Eskimo,Male,0,0,40,1,0
36,Local-gov,9,Separated,Exec-managerial,Black,Male,0,0,40,1,0
17,Private,6,Never-married,Other-service,White,Female,0,0,21,1,0
52,Private,14,Divorced,Prof-specialty,White,Female,6849,0,60,1,0
24,Private,9,Never-married,Craft-repair,White,Male,0,0,40,1,0
24,Private,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,50,1,0
26,Local-gov,13,Never-married,Prof-specialty,White,Male,1055,0,40,1,0
27,Private,13,Never-married,Other-service,White,Female,0,0,20,1,0
39,Private,9,Never-married,Handlers-cleaners,White,Male,0,0,60,1,0
30,Private,9,Married-civ-spouse,Transport-moving,Black,Male,0,0,45,1,0
50,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,32,1,0
52,Self-emp-inc,13,Married-civ-spouse,Sales,White,Male,0,0,55,1,0
46,Private,15,Married-civ-spouse,Prof-specialty,White,Male,15024,0,45,1,1
23,Private,13,Never-married,Sales,White,Female,0,0,20,1,0
45,Private,7,Widowed,Other-service,Black,Female,0,0,20,1,0
65,Private,5,Widowed,Priv-house-serv,Black,Female,0,0,24,1,0
29,Private,11,Married-civ-spouse,Transport-moving,White,Male,0,0,55,1,0
47,Private,5,Married-spouse-absent,Handlers-cleaners,White,Male,0,0,40,0,0
30,Private,9,Never-married,Farming-fishing,Black,Male,0,0,60,1,0
34,Private,9,Married-civ-spouse,Sales,White,Male,0,0,45,1,1
38,Self-emp-not-inc,9,Married-civ-spouse,Sales,White,Male,0,0,64,1,0
33,Private,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,1
49,Private,13,Married-civ-spouse,Sales,White,Male,0,0,26,1,1
47,Self-emp-not-inc,10,Never-married,Other-service,Black,Female,0,0,40,1,0
49,Local-gov,6,Separated,Other-service,Black,Female,0,0,40,1,0
43,Private,10,Married-civ-spouse,Craft-repair,White,Male,15024,0,60,1,1
30,Private,13,Married-civ-spouse,Adm-clerical,Black,Female,0,0,40,1,1
58,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,0,0,60,1,0
19,Private,9,Never-married,Other-service,White,Female,0,0,14,1,0
21,Private,13,Never-married,Handlers-cleaners,White,Male,0,0,40,1,0
33,Private,13,Married-civ-spouse,Exec-managerial,White,Male,15024,0,60,1,1
47,Self-emp-inc,3,Married-civ-spouse,Transport-moving,White,Male,0,0,50,0,0
52,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,White,Male,0,0,60,1,1
26,Private,9,Divorced,Craft-repair,White,Male,0,0,55,1,0
60,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
21,Private,10,Never-married,Handlers-cleaners,White,Male,0,0,40,1,0
36,Private,10,Married-civ-spouse,Sales,White,Male,5178,0,50,1,1
31,Private,10,Married-civ-spouse,Craft-repair,White,Male,0,0,45,1,0
50,Self-emp-inc,16,Separated,Prof-specialty,White,Male,0,0,40,1,1
31,Local-gov,9,Divorced,Adm-clerical,White,Female,0,0,40,1,0
71,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,15,1,0
30,State-gov,13,Married-civ-spouse,Tech-support,White,Male,0,0,40,1,1
20,Private,10,Never-married,Other-service,White,Male,0,0,20,1,0
24,Private,9,Never-married,Exec-managerial,White,Male,4101,0,50,1,0
35,Private,16,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,0,1
38,State-gov,10,Separated,Exec-managerial,White,Female,0,0,45,1,0
27,Private,9,Never-married,Machine-op-inspct,White,Female,0,0,32,1,0
29,State-gov,10,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,0,0
34,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,45,1,0
44,Private,4,Married-civ-spouse,Craft-repair,White,Male,0,0,35,1,0
43,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,1,1
44,Self-emp-not-inc,8,Married-civ-spouse,Handlers-cleaners,Black,Male,0,0,40,1,1
35,Private,14,Never-married,Sales,White,Male,0,0,60,1,0
27,Private,10,Never-married,Prof-specialty,White,Male,0,0,40,1,0
43,Local-gov,14,Never-married,Prof-specialty,White,Male,0,0,38,1,0
20,Private,10,Never-married,Sales,White,Female,0,0,25,1,0
42,Private,12,Divorced,Prof-specialty,White,Female,8614,0,40,1,1
27,State-gov,10,Married-civ-spouse,Transport-moving,White,Male,3411,0,40,1,0
42,Private,9,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,1,1
24,Private,5,Never-married,Machine-op-inspct,White,Male,0,1721,40,1,0
48,Federal-gov,10,Divorced,Exec-managerial,White,Male,0,0,40,1,0
17,Self-emp-not-inc,7,Never-married,Farming-fishing,White,Male,0,0,10,1,0
33,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,1
50,Self-emp-inc,9,Married-civ-spouse,Sales,White,Male,0,0,50,1,1
22,Private,9,Never-married,Sales,White,Female,2597,0,40,1,0
17,Private,8,Never-married,Other-service,White,Male,0,0,16,1,0
32,Private,10,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,0,0
31,Private,9,Never-married,Craft-repair,White,Male,0,0,45,1,0
58,Self-emp-not-inc,9,Widowed,Exec-managerial,White,Male,0,0,50,1,0
29,Local-gov,9,Never-married,Protective-serv,White,Male,0,0,48,1,0
37,Private,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,0,1
34,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
23,Local-gov,10,Separated,Exec-managerial,Black,Male,0,0,40,1,0
18,State-gov,7,Never-married,Adm-clerical,White,Female,0,0,5,1,0
34,Private,9,Divorced,Exec-managerial,White,Female,0,0,40,1,0
45,Local-gov,13,Married-civ-spouse,Prof-specialty,White,Female,0,0,55,1,0
41,Private,14,Never-married,Exec-managerial,White,Male,0,0,35,0,0
26,Private,9,Never-married,Other-service,White,Male,0,0,30,1,0
54,Local-gov,10,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,1,0
24,Private,10,Never-married,Machine-op-inspct,Black,Female,0,0,45,1,0
42,Private,10,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,1,0
20,Private,10,Never-married,Prof-specialty,White,Male,0,0,20,1,0
23,State-gov,13,Never-married,Tech-support,White,Female,0,0,20,1,0
35,Private,14,Never-married,Prof-specialty,White,Male,0,0,60,1,1
31,Private,14,Married-civ-spouse,Tech-support,White,Male,0,1902,40,1,1
30,Private,13,Never-married,Prof-specialty,White,Female,0,0,40,0,0
19,Private,9,Never-married,Sales,White,Female,0,0,20,1,0
36,Local-gov,13,Never-married,Prof-specialty,White,Male,0,0,50,1,0
31,Private,13,Widowed,Sales,White,Female,0,1380,40,0,0
21,Private,10,Never-married,Handlers-cleaners,White,Male,0,0,30,1,0
31,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
46,Private,16,Divorced,Prof-specialty,White,Female,25236,0,65,1,1
44,Private,13,Divorced,Exec-managerial,White,Female,0,0,50,1,1
40,Private,8,Married-civ-spouse,Other-service,Black,Male,0,0,40,0,0
45,Private,10,Never-married,Sales,Black,Male,0,0,40,1,0
60,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,35,1,0
18,Private,7,Never-married,Other-service,White,Male,0,0,25,1,0
28,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,0
36,Private,10,Divorced,Adm-clerical,Black,Female,0,0,40,1,0
40,Private,11,Married-civ-spouse,Tech-support,White,Male,4386,0,40,1,0
36,Local-gov,13,Divorced,Adm-clerical,White,Female,0,0,35,0,0
31,Private,9,Separated,Other-service,Black,Female,0,0,40,1,0
33,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,1,0
19,State-gov,9,Never-married,Tech-support,White,Female,0,0,40,1,0
22,Private,10,Never-married,Sales,White,Female,0,0,15,1,0
34,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,1,1
33,Private,9,Never-married,Other-service,White,Male,0,0,40,1,0
